type,ident,Latitude,Longitude,Zone,Boundary,Waterbody,Exclude
WAYPOINT,SFR1161,29.92955,-82.53516667,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1162,29.93096667,-82.53143333,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1163,29.93003333,-82.53428333,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1164,29.93158333,-82.53091667,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1165,29.93051667,-82.5334,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1166,29.9323,-82.53026667,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1167,29.93095,-82.5325,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1168,29.9331,-82.5298,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1169,29.93135,-82.53156667,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1170,29.93383333,-82.5293,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1171,29.93205,-82.53093333,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1172,29.9347,-82.5291,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1173,29.9328,-82.53036667,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1174,29.93558333,-82.5291,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1175,29.93353333,-82.53011667,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1176,29.93645,-82.529,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1177,29.93438333,-82.52975,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1178,29.9373,-82.52928333,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1179,29.93513333,-82.52933333,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1180,29.93813333,-82.52961667,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1181,29.93603333,-82.52935,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1182,29.93895,-82.53003333,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1183,29.93693333,-82.5294,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1184,29.93985,-82.53011667,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1185,29.93776667,-82.52971667,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1186,29.94071667,-82.52991667,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1187,29.9386,-82.53011667,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1188,29.94073333,-82.52898333,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1189,29.93945,-82.53038333,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1190,29.94095,-82.52798333,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1191,29.94035,-82.53028333,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1192,29.94171667,-82.52785,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SFR1193,29.94098333,-82.52981667,1,FALSE,Santa Fe River,FALSE
WAYPOINT,SUW0001,29.29325146,-83.16341766,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0002,29.29404763,-83.16293579,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0003,29.2948438,-83.1624539,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0004,29.2956407,-83.16197382,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0005,29.2964778,-83.16159359,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0006,29.2973149,-83.16121335,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0007,29.29815201,-83.1608331,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0008,29.29896018,-83.1603785,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0009,29.29976688,-83.15992014,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0010,29.30051586,-83.1593589,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0011,29.30121524,-83.15870929,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0012,29.30191462,-83.15805967,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0013,29.30252913,-83.15731838,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0014,29.30305474,-83.15648107,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0015,29.30358034,-83.15564376,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0016,29.30408013,-83.15478734,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0017,29.30453086,-83.15389462,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0018,29.30498159,-83.1530019,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0019,29.30543232,-83.15210917,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0020,29.30592133,-83.15124498,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0021,29.30645204,-83.15041187,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0022,29.30698274,-83.14957876,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0023,29.30754677,-83.14878251,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0024,29.30825557,-83.14814637,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0025,29.30896436,-83.14751022,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0026,29.30970462,-83.14693688,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0027,29.31054202,-83.14655742,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0028,29.31137941,-83.14617796,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0029,29.31222708,-83.14583175,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0030,29.31308662,-83.145524,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0031,29.31394617,-83.14521625,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0032,29.31480479,-83.1449052,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0033,29.3156597,-83.14458096,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0034,29.31652808,-83.14433549,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0035,29.31742665,-83.14426658,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0036,29.31832522,-83.14419768,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0037,29.31921481,-83.1440481,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0038,29.32009973,-83.14385657,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0039,29.32091081,-83.1435401,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0040,29.32168387,-83.14301104,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0041,29.32242343,-83.1424387,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0042,29.32297489,-83.14162332,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0043,29.32345727,-83.14076525,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0044,29.32374987,-83.13978986,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0045,29.32398021,-83.13880428,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0046,29.32382146,-83.13778908,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0047,29.3236627,-83.13677389,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0048,29.32350394,-83.1357587,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0049,29.32318805,-83.13480565,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0050,29.32276587,-83.13389466,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0051,29.32234369,-83.13298367,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0052,29.32182427,-83.13214297,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0053,29.3212878,-83.13131459,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0054,29.32075133,-83.13048622,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0055,29.32021198,-83.12966033,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0056,29.319669,-83.12883755,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0057,29.31912602,-83.12801477,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0058,29.31856175,-83.1272122,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0059,29.31795651,-83.12644853,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0060,29.31802863,-83.12542293,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0061,29.31810568,-83.12439542,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0062,29.31806031,-83.12336939,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0063,29.31796433,-83.12234398,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0064,29.3177132,-83.12136602,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0065,29.31734987,-83.12042239,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0066,29.31703184,-83.11945951,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0067,29.31676983,-83.11847284,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0068,29.31693504,-83.11746439,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0069,29.31711943,-83.11645496,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0070,29.31730382,-83.11544552,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0071,29.3176232,-83.11448694,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0072,29.31799818,-83.1135493,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0073,29.31884699,-83.11325514,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0074,29.31972177,-83.11310622,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0075,29.32060897,-83.11328341,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0076,29.32150194,-83.11334487,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0077,29.32240099,-83.11328465,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0078,29.32327177,-83.11308348,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0079,29.32410367,-83.11268845,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0080,29.32482674,-83.11210318,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0081,29.32542235,-83.11135086,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0082,29.32566752,-83.11035971,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0083,29.32566102,-83.10932837,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0084,29.32565451,-83.10829703,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0085,29.32564799,-83.1072657,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0086,29.32564147,-83.10623436,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0087,29.32586271,-83.1052604,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0088,29.32628252,-83.10435939,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0089,29.32697654,-83.10370211,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0090,29.32770959,-83.10312032,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0091,29.32854654,-83.10273952,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0092,29.32939196,-83.10238884,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0093,29.33026584,-83.10213953,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0094,29.33115412,-83.10198491,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0095,29.33205014,-83.10188116,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0096,29.3329007,-83.10154658,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0097,29.33374885,-83.10119976,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0098,29.33459664,-83.10085177,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0099,29.33544411,-83.10050277,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0100,29.33623654,-83.10003455,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0101,29.3369453,-83.09940587,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0102,29.33746967,-83.09856727,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0103,29.33757587,-83.09760655,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0104,29.33733477,-83.0966494,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0105,29.33674649,-83.0958684,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0106,29.33594718,-83.09541642,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0107,29.33512057,-83.09500702,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0108,29.33434858,-83.09447739,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0109,29.33358139,-83.09393717,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0110,29.33317879,-83.09302883,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0111,29.33293793,-83.09205642,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0112,29.33310662,-83.0910667,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0113,29.33364176,-83.09026354,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0114,29.33430325,-83.08956367,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0115,29.33493534,-83.08882896,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0116,29.33562112,-83.08816276,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0117,29.33632708,-83.08752233,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0118,29.33703304,-83.08688189,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0119,29.337739,-83.08624144,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0120,29.33844495,-83.08560098,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0121,29.33915091,-83.08496051,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0122,29.33972209,-83.08421233,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0123,29.34000331,-83.08323241,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0124,29.34028453,-83.08225248,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0125,29.34046401,-83.08124406,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0126,29.34060934,-83.08022608,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0127,29.34075465,-83.07920809,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0128,29.34103602,-83.07823222,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0129,29.34135824,-83.07726899,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0130,29.34168177,-83.07630644,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0131,29.34210708,-83.07539719,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0132,29.3425304,-83.07448687,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0133,29.34287141,-83.07353216,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0134,29.34319493,-83.07257147,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0135,29.3433649,-83.07155848,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0136,29.34353486,-83.07054548,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0137,29.34376506,-83.06954837,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0138,29.34402708,-83.06856467,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0139,29.34443824,-83.06764691,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0140,29.34505168,-83.06690184,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0141,29.34570207,-83.06618831,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0142,29.34631492,-83.06543265,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0143,29.3469244,-83.0646732,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0144,29.34747361,-83.06385731,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0145,29.34800232,-83.06302221,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0146,29.34852958,-83.0621859,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0147,29.34905661,-83.06134941,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0148,29.34968897,-83.06061672,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0149,29.3504843,-83.06014676,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0150,29.35137667,-83.0600592,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0151,29.35222581,-83.06034761,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0152,29.35289802,-83.06102915,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0153,29.35326615,-83.06195625,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0154,29.35332073,-83.06296066,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0155,29.35317049,-83.06397458,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0156,29.35293536,-83.06497008,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0157,29.35256175,-83.06590875,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0158,29.35224743,-83.06687466,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0159,29.35212949,-83.06788261,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0160,29.35218113,-83.06891097,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0161,29.35233239,-83.06992386,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0162,29.35267385,-83.07086849,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0163,29.35334585,-83.07153063,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0164,29.35416616,-83.07193759,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0165,29.3550533,-83.07200826,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0166,29.35592879,-83.07180021,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0167,29.35676406,-83.07143868,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0168,29.35750962,-83.07085997,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0169,29.35803587,-83.07004015,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0170,29.35848166,-83.06914889,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0171,29.35871893,-83.06815366,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0172,29.35901366,-83.0671833,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0173,29.35941031,-83.06625707,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0174,29.35988507,-83.06538296,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0175,29.3603927,-83.06453076,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0176,29.36092939,-83.06370269,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0177,29.36155102,-83.06297759,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0178,29.3623475,-83.06251897,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0179,29.36323723,-83.06240181,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0180,29.36413088,-83.06245946,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0181,29.36499208,-83.06274418,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0182,29.36570796,-83.06335881,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0183,29.36630422,-83.064131,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0184,29.36684153,-83.06495901,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0185,29.3674847,-83.06567404,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0186,29.36822546,-83.06626084,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0187,29.36910217,-83.06649616,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0188,29.36998645,-83.06658141,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0189,29.37088076,-83.06645971,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0190,29.37176339,-83.06626003,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0191,29.37260598,-83.06591738,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0192,29.37339468,-83.06542598,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0193,29.37409928,-83.06478333,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0194,29.374663,-83.06398115,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0195,29.37518864,-83.06314378,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0196,29.37567007,-83.06227218,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0197,29.37613749,-83.06139019,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0198,29.37651079,-83.06045707,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0199,29.37681092,-83.05948421,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0200,29.37714316,-83.05852519,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0201,29.37747424,-83.0575658,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0202,29.37772827,-83.05657583,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0203,29.37798229,-83.05558587,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0204,29.37812868,-83.05457161,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0205,29.37822126,-83.05354521,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0206,29.37830124,-83.05251752,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0207,29.37836913,-83.05148858,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0208,29.37848197,-83.05046573,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0209,29.37862491,-83.04944694,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0210,29.37883665,-83.04844963,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0211,29.3792132,-83.04751945,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0212,29.37975054,-83.04669136,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0213,29.38031926,-83.04589172,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0214,29.38089902,-83.04510208,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0215,29.38145633,-83.04429163,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0216,29.38200889,-83.04347677,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0217,29.38259728,-83.04270137,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0218,29.38328586,-83.04203628,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0219,29.38402068,-83.04144331,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0220,29.3847741,-83.04087883,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0221,29.38549036,-83.04025327,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0222,29.38614801,-83.03954858,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0223,29.38668368,-83.03872011,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0224,29.38720443,-83.03787822,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0225,29.38771288,-83.03702658,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0226,29.3882026,-83.03616053,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0227,29.38859621,-83.03523391,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0228,29.38919364,-83.03446781,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0229,29.39002655,-83.0340995,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0230,29.39088593,-83.03380505,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0231,29.39178332,-83.03371784,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0232,29.39266355,-83.03388789,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0233,29.39353896,-83.03413026,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0234,29.39441485,-83.03437037,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0235,29.39529075,-83.03461049,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0236,29.39617133,-83.0348218,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0237,29.39701748,-83.03471926,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0238,29.39773881,-83.03411206,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0239,29.3980249,-83.03317666,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0240,29.39802974,-83.0321472,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0241,29.39795399,-83.03111959,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0242,29.39781171,-83.03010111,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0243,29.39763439,-83.0290899,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0244,29.39738016,-83.02809982,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0245,29.39723666,-83.02708319,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0246,29.39718084,-83.02605419,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0247,29.39733431,-83.02506143,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0248,29.39780656,-83.02419195,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0249,29.39839385,-83.02341137,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0250,29.399118,-83.02284127,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0251,29.39993582,-83.02305691,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0252,29.40060548,-83.02373963,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0253,29.40137898,-83.02426826,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0254,29.40215463,-83.02479272,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0255,29.40293264,-83.02531261,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0256,29.40373547,-83.02577618,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0257,29.4045623,-83.02618531,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0258,29.40542732,-83.0264207,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0259,29.4063246,-83.0265093,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0260,29.40717129,-83.02639664,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0261,29.40788985,-83.02577442,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0262,29.40860841,-83.02515219,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0263,29.40927379,-83.02445779,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0264,29.40992931,-83.02375001,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0265,29.41066343,-83.02315497,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0266,29.41141045,-83.02257842,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0267,29.41224497,-83.02226193,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0268,29.41313854,-83.02213537,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0269,29.41397133,-83.02236553,1,FALSE,Suwannee River,FALSE
WAYPOINT,SUW0270,29.41465411,-83.02301367,1,FALSE,Suwannee River,FALSE
